station_key,station_id,station_name,total_start_count,total_end_count,latitude,longitude,full_address
04fdfd4939eaf996d4ad537d9117698b,88,"Bayley Street , Bloomsbury",143839,150095,51.5188663,-0.1314807,"Bayley Street, St Giles, Bloomsbury, London Borough of Camden, Greater London, England, WC1B 3HE, United Kingdom"
6c87e7beb614beec8de3383c3fe047cf,1006,"Bayley Street , Bloomsbury",4553,4736,51.5188663,-0.1314807,"Bayley Street, St Giles, Bloomsbury, London Borough of Camden, Greater London, England, WC1B 3HE, United Kingdom"
a0629a0b7f4922f1a9f62dda218b9e60,272,"Baylis Road, Waterloo",207721,217017,51.5020764,-0.1100077,"Baylis Road, South Bank, Waterloo, London Borough of Lambeth, Greater London, England, SE1 7AA, United Kingdom"
9498b6496e8e0f1ba7abcdeb0b4345f3,1133,"Baylis Road, Waterloo",6169,6277,51.5020764,-0.1100077,"Baylis Road, South Bank, Waterloo, London Borough of Lambeth, Greater London, England, SE1 7AA, United Kingdom"
36a1e7b8d37727ae6a7ceadf678be97d,153,"Bayswater Road, Hyde Park",226598,219031,-19.2769788,146.7967447,"Bayswater Road, Hyde Park, Townsville, Townsville City, Queensland, 4812, Australia"
6a8bff2dbe5a9d69e8383e1259dae8fc,1096,"Bayswater Road, Hyde Park",5172,4350,-19.2769788,146.7967447,"Bayswater Road, Hyde Park, Townsville, Townsville City, Queensland, 4812, Australia"
e655e74bf27d8404be18a52bc6b05845,3482,"Beaumont Street, Marylebone",3391,3322,51.5218432,-0.1510138,"Beaumont Street, East Marylebone, Marylebone, City of Westminster, Greater London, England, W1G 6DQ, United Kingdom"
747b4e67499e996b72b82a4c8c1f45ac,242,"Beaumont Street, Marylebone",101180,99713,51.5218432,-0.1510138,"Beaumont Street, East Marylebone, Marylebone, City of Westminster, Greater London, England, W1G 6DQ, United Kingdom"
2dd67df8eb182d6b2dbfb9c3a6d6288d,1156,"Bedford Way, Bloomsbury",2046,2016,51.5232205,-0.1277529,"Bedford Way, St Pancras, London Borough of Camden, Greater London, England, WC1H 0AL, United Kingdom"
93d3c7d57391f15f873b79febc42b279,287,"Bedford Way, Bloomsbury",67799,64526,51.5232205,-0.1277529,"Bedford Way, St Pancras, London Borough of Camden, Greater London, England, WC1H 0AL, United Kingdom"
459afc5b374d0b1aa48979e6f958ac80,200057,"Belford House, Haggerston",973,950,51.5367228,-0.070528,"Belford House, Queensbridge Road, De Beauvoir Town, Haggerston, London Borough of Hackney, Greater London, England, E8 4JH, United Kingdom"
18c5e95895ed5847789f868d47d65481,699,"Belford House, Haggerston",53497,43601,51.5367228,-0.070528,"Belford House, Queensbridge Road, De Beauvoir Town, Haggerston, London Borough of Hackney, Greater London, England, E8 4JH, United Kingdom"
433a4896bffd606d5188c73106d2a0ad,1087,"Belgrave Road, Victoria",3231,3332,51.4931638,-0.1442072,"Belgrave Road, Victoria, City of Westminster, Greater London, England, SW1V 1QF, United Kingdom"
a02b6993664da09e3802a58ddcafba0a,268,"Belgrave Road, Victoria",133203,131515,51.4931638,-0.1442072,"Belgrave Road, Victoria, City of Westminster, Greater London, England, SW1V 1QF, United Kingdom"
950fd4e98bbcad6259643dc09ca6f55a,181,"Belgrave Square, Belgravia",59901,58842,51.4991909,-0.1535491,"Belgrave Square, Belgravia, City of Westminster, Greater London, England, SW1X 8PP, United Kingdom"
e34d752647703c94a6c7d28e1bcd4ba7,3473,"Belgrave Square, Belgravia",2182,2181,51.4991909,-0.1535491,"Belgrave Square, Belgravia, City of Westminster, Greater London, England, SW1X 8PP, United Kingdom"
7bfd111c2d59687db9432be0c9a9f6fe,1011,"Belgrove Street , King's Cross",13362,13607,51.5295988,-0.1232787,"Belgrove Street, King's Cross, London Borough of Camden, Greater London, England, NW1 2RY, United Kingdom"
3d8bc6b47ca5409312ec07f14eb195f9,14,"Belgrove Street , King's Cross",579703,571662,51.5295988,-0.1232787,"Belgrove Street, King's Cross, London Borough of Camden, Greater London, England, NW1 2RY, United Kingdom"
